,date,time,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,sh,sot,dist,fk,pk,pkatt,season,team,target,venue_code,opp_code,hour,day_code,gf_rolling,ga_rolling,sh_rolling,sot_rolling,dist_rolling,fk_rolling,pk_rolling,pkatt_rolling
536,2022-08-06,12:30,Matchweek 1,Sat,Away,D,2.0,2.0,Fulham,1.2,1.2,67.0,22207.0,Jordan Henderson,4-3-3,Andy Madley,Match Report,11.0,3.0,12.5,0.0,0.0,0.0,2022,Liverpool,0,0,9,12,5,2.3333333333333335,1.0,23.333333333333332,5.666666666666667,17.066666666666666,0.6666666666666666,0.0,0.0
537,2022-08-15,20:00,Matchweek 2,Mon,Home,D,1.0,1.0,Crystal Palace,2.0,1.0,72.0,52970.0,James Milner,4-3-3,Paul Tierney,Match Report,24.0,4.0,17.4,0.0,0.0,0.0,2022,Liverpool,0,1,7,20,0,2.3333333333333335,1.3333333333333333,21.333333333333332,5.0,15.566666666666668,0.0,0.0,0.0
538,2022-08-22,20:00,Matchweek 3,Mon,Away,L,1.0,2.0,Manchester Utd,1.3,1.8,70.0,74147.0,Jordan Henderson,4-3-3,Michael Oliver,Match Report,17.0,5.0,14.4,0.0,0.0,0.0,2022,Liverpool,0,0,14,20,0,2.0,1.3333333333333333,21.333333333333332,4.666666666666667,15.166666666666666,0.0,0.0,0.0
539,2022-08-27,15:00,Matchweek 4,Sat,Home,W,9.0,0.0,Bournemouth,3.3,0.3,69.0,53328.0,Jordan Henderson,4-3-3,Stuart Attwell,Match Report,19.0,12.0,11.6,0.0,0.0,0.0,2022,Liverpool,1,1,2,15,5,1.3333333333333333,1.6666666666666667,17.333333333333332,4.0,14.766666666666666,0.0,0.0,0.0
540,2022-08-31,20:00,Matchweek 5,Wed,Home,W,2.0,1.0,Newcastle Utd,1.5,0.7,72.0,53316.0,Jordan Henderson,4-3-3,Andre Marriner,Match Report,23.0,6.0,17.8,0.0,0.0,0.0,2022,Liverpool,1,1,15,20,2,3.6666666666666665,1.0,20.0,7.0,14.466666666666667,0.0,0.0,0.0
541,2022-09-03,12:30,Matchweek 6,Sat,Away,D,0.0,0.0,Everton,2.1,1.7,61.0,39240.0,Virgil van Dijk,4-3-3,Anthony Taylor,Match Report,23.0,8.0,13.1,0.0,0.0,0.0,2022,Liverpool,0,0,8,12,5,4.0,1.0,19.666666666666668,7.666666666666667,14.6,0.0,0.0,0.0
542,2022-10-01,15:00,Matchweek 9,Sat,Home,D,3.0,3.0,Brighton,1.5,1.4,54.0,53320.0,Jordan Henderson,4-3-3,Andy Madley,Match Report,15.0,7.0,16.8,1.0,0.0,0.0,2022,Liverpool,0,1,4,15,5,3.6666666666666665,0.3333333333333333,21.666666666666668,8.666666666666666,14.166666666666666,0.0,0.0,0.0
543,2022-10-09,16:30,Matchweek 10,Sun,Away,L,2.0,3.0,Arsenal,1.1,2.7,57.0,60059.0,Jordan Henderson,4-2-3-1,Michael Oliver,Match Report,8.0,3.0,18.0,0.0,0.0,0.0,2022,Liverpool,0,0,0,16,6,1.6666666666666667,1.3333333333333333,20.333333333333332,7.0,15.9,0.3333333333333333,0.0,0.0
544,2022-10-16,16:30,Matchweek 11,Sun,Home,W,1.0,0.0,Manchester City,2.1,1.0,37.0,53286.0,James Milner,4-2-3-1,Anthony Taylor,Match Report,13.0,2.0,17.5,0.0,0.0,0.0,2022,Liverpool,1,1,13,16,6,1.6666666666666667,2.0,15.333333333333334,6.0,15.966666666666669,0.3333333333333333,0.0,0.0
545,2022-10-19,19:30,Matchweek 12,Wed,Home,W,1.0,0.0,West Ham,1.7,1.7,54.0,52982.0,Jordan Henderson,4-4-2,Stuart Attwell,Match Report,22.0,7.0,17.5,0.0,0.0,0.0,2022,Liverpool,1,1,21,19,2,2.0,2.0,12.0,4.0,17.433333333333334,0.3333333333333333,0.0,0.0
546,2022-10-22,12:30,Matchweek 13,Sat,Away,L,0.0,1.0,Nott'ham Forest,1.6,1.9,75.0,29245.0,James Milner,4-4-2,Paul Tierney,Match Report,15.0,7.0,10.4,0.0,0.0,0.0,2022,Liverpool,0,0,17,12,5,1.3333333333333333,1.0,14.333333333333334,4.0,17.666666666666668,0.0,0.0,0.0
547,2022-10-29,19:45,Matchweek 14,Sat,Home,L,1.0,2.0,Leeds United,1.7,1.8,68.0,53274.0,Virgil van Dijk,4-1-2-1-2◆,Michael Oliver,Match Report,22.0,10.0,16.4,0.0,0.0,0.0,2022,Liverpool,0,1,10,19,5,0.6666666666666666,0.3333333333333333,16.666666666666668,5.333333333333333,15.133333333333335,0.0,0.0,0.0
548,2022-11-06,16:30,Matchweek 15,Sun,Away,W,2.0,1.0,Tottenham,1.2,1.2,53.0,62008.0,Virgil van Dijk,4-1-2-1-2◆,Andy Madley,Match Report,13.0,6.0,21.2,0.0,0.0,0.0,2022,Liverpool,1,0,19,16,6,0.6666666666666666,1.0,19.666666666666668,8.0,14.766666666666667,0.0,0.0,0.0
549,2022-11-12,15:00,Matchweek 16,Sat,Home,W,3.0,1.0,Southampton,1.9,1.1,60.0,53331.0,Virgil van Dijk,4-3-3,Simon Hooper,Match Report,15.0,7.0,12.4,0.0,0.0,0.0,2022,Liverpool,1,1,18,15,5,1.0,1.3333333333333333,16.666666666666668,7.666666666666667,16.0,0.0,0.0,0.0
550,2021-09-11,15:00,Matchweek 4,Sat,Away,W,1.0,0.0,Leicester City,3.3,0.6,61.0,32087.0,İlkay Gündoğan,4-3-3,Paul Tierney,Match Report,25.0,8.0,14.3,0.0,0.0,0.0,2021,Manchester City,1,0,11,15,5,3.3333333333333335,0.3333333333333333,19.666666666666668,6.0,16.866666666666667,0.6666666666666666,0.0,0.0
551,2021-09-18,15:00,Matchweek 5,Sat,Home,D,0.0,0.0,Southampton,1.2,0.5,64.0,52698.0,Fernandinho,4-3-3,Jonathan Moss,Match Report,16.0,1.0,16.4,1.0,0.0,0.0,2021,Manchester City,0,1,18,15,5,3.6666666666666665,0.0,22.0,7.333333333333333,15.866666666666665,0.3333333333333333,0.0,0.0
552,2021-09-25,12:30,Matchweek 6,Sat,Away,W,1.0,0.0,Chelsea,1.4,0.2,59.0,40036.0,Rúben Dias,4-3-3,Michael Oliver,Match Report,15.0,3.0,17.1,0.0,0.0,0.0,2021,Manchester City,1,0,6,12,5,2.0,0.0,22.0,6.333333333333333,15.166666666666666,0.3333333333333333,0.0,0.0
553,2021-10-03,16:30,Matchweek 7,Sun,Away,D,2.0,2.0,Liverpool,1.7,0.8,51.0,53102.0,Rúben Dias,4-3-3,Paul Tierney,Match Report,12.0,3.0,17.0,1.0,0.0,0.0,2021,Manchester City,0,0,12,16,6,0.6666666666666666,0.0,18.666666666666668,4.0,15.933333333333332,0.3333333333333333,0.0,0.0
554,2021-10-16,15:00,Matchweek 8,Sat,Home,W,2.0,0.0,Burnley,2.2,0.8,70.0,52711.0,Kevin De Bruyne,4-3-3,Martin Atkinson,Match Report,15.0,6.0,14.4,0.0,0.0,0.0,2021,Manchester City,1,1,5,15,5,1.0,0.6666666666666666,14.333333333333334,2.3333333333333335,16.833333333333332,0.6666666666666666,0.0,0.0
555,2021-10-23,17:30,Matchweek 9,Sat,Away,W,4.0,1.0,Brighton,4.0,1.4,52.0,31215.0,İlkay Gündoğan,4-3-3,Kevin Friend,Match Report,23.0,12.0,16.0,1.0,0.0,0.0,2021,Manchester City,1,0,4,17,5,1.6666666666666667,0.6666666666666666,14.0,4.0,16.166666666666668,0.3333333333333333,0.0,0.0
556,2021-10-30,15:00,Matchweek 10,Sat,Home,L,0.0,2.0,Crystal Palace,1.1,0.8,68.0,53014.0,Rúben Dias,4-3-3,Andre Marriner,Match Report,14.0,3.0,17.6,0.0,0.0,0.0,2021,Manchester City,0,1,7,15,5,2.6666666666666665,1.0,16.666666666666668,7.0,15.799999999999999,0.6666666666666666,0.0,0.0
557,2021-11-06,12:30,Matchweek 11,Sat,Away,W,2.0,0.0,Manchester Utd,2.3,0.8,67.0,73086.0,İlkay Gündoğan,4-3-3,Michael Oliver,Match Report,16.0,5.0,14.7,0.0,0.0,0.0,2021,Manchester City,1,0,14,12,5,2.0,1.0,17.333333333333332,7.0,16.0,0.3333333333333333,0.0,0.0
558,2021-11-21,14:00,Matchweek 12,Sun,Home,W,3.0,0.0,Everton,2.6,0.2,77.0,52571.0,İlkay Gündoğan,4-3-3,Stuart Attwell,Match Report,17.0,7.0,16.4,1.0,0.0,0.0,2021,Manchester City,1,1,8,14,6,2.0,1.0,17.666666666666668,6.666666666666667,16.099999999999998,0.3333333333333333,0.0,0.0
559,2021-11-28,14:00,Matchweek 13,Sun,Home,W,2.0,1.0,West Ham,2.4,0.2,68.0,53245.0,İlkay Gündoğan,4-3-3,Michael Oliver,Match Report,19.0,8.0,16.0,0.0,0.0,0.0,2021,Manchester City,1,1,21,14,6,1.6666666666666667,0.6666666666666666,15.666666666666666,5.0,16.233333333333334,0.3333333333333333,0.0,0.0
560,2021-12-01,20:15,Matchweek 14,Wed,Away,W,2.0,1.0,Aston Villa,1.2,0.9,64.0,41400.0,Fernandinho,4-2-3-1,Mike Dean,Match Report,17.0,7.0,19.2,1.0,0.0,0.0,2021,Manchester City,1,0,1,20,2,2.3333333333333335,0.3333333333333333,17.333333333333332,6.666666666666667,15.699999999999998,0.3333333333333333,0.0,0.0
561,2021-12-04,17:30,Matchweek 15,Sat,Away,W,3.0,1.0,Watford,3.5,0.9,77.0,20673.0,İlkay Gündoğan,4-3-3,Simon Hooper,Match Report,26.0,12.0,14.4,0.0,0.0,0.0,2021,Manchester City,1,0,20,17,5,2.3333333333333335,0.6666666666666666,17.666666666666668,7.333333333333333,17.2,0.6666666666666666,0.0,0.0
562,2021-12-11,12:30,Matchweek 16,Sat,Home,W,1.0,0.0,Wolves,3.5,0.1,71.0,52613.0,İlkay Gündoğan,4-3-3,Jonathan Moss,Match Report,23.0,8.0,15.7,0.0,1.0,1.0,2021,Manchester City,1,1,22,12,5,2.3333333333333335,1.0,20.666666666666668,9.0,16.533333333333335,0.3333333333333333,0.0,0.0
563,2021-12-14,20:00,Matchweek 17,Tue,Home,W,7.0,0.0,Leeds United,3.2,0.3,63.0,52401.0,Rúben Dias,4-2-3-1,Paul Tierney,Match Report,31.0,15.0,17.3,2.0,0.0,0.0,2021,Manchester City,1,1,10,20,1,2.0,0.6666666666666666,22.0,9.0,16.433333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333
564,2021-12-19,14:15,Matchweek 18,Sun,Away,W,4.0,0.0,Newcastle Utd,2.9,0.4,71.0,52127.0,Rúben Dias,4-2-3-1,Martin Atkinson,Match Report,18.0,7.0,12.9,0.0,0.0,0.0,2021,Manchester City,1,0,15,14,6,3.6666666666666665,0.3333333333333333,26.666666666666668,11.666666666666666,15.799999999999999,0.6666666666666666,0.3333333333333333,0.3333333333333333
565,2021-12-26,15:00,Matchweek 19,Sun,Home,W,6.0,3.0,Leicester City,3.9,2.4,72.0,53226.0,Fernandinho,4-3-3,Chris Kavanagh,Match Report,15.0,6.0,17.5,1.0,2.0,2.0,2021,Manchester City,1,1,11,15,6,4.0,0.0,24.0,10.0,15.299999999999999,0.6666666666666666,0.3333333333333333,0.3333333333333333
566,2021-12-29,20:15,Matchweek 20,Wed,Away,W,1.0,0.0,Brentford,1.0,0.6,76.0,17009.0,Fernandinho,4-3-3,David Coote,Match Report,12.0,3.0,19.8,0.0,0.0,0.0,2021,Manchester City,1,0,3,20,2,5.666666666666667,1.0,21.333333333333332,9.333333333333334,15.899999999999999,1.0,0.6666666666666666,0.6666666666666666
567,2022-01-01,12:30,Matchweek 21,Sat,Away,W,2.0,1.0,Arsenal,2.2,0.9,71.0,59757.0,Rúben Dias,4-2-3-1,Stuart Attwell,Match Report,14.0,1.0,18.7,0.0,1.0,1.0,2021,Manchester City,1,0,0,12,5,3.6666666666666665,1.0,15.0,5.333333333333333,16.733333333333334,0.3333333333333333,0.6666666666666666,0.6666666666666666
568,2022-01-15,12:30,Matchweek 22,Sat,Home,W,1.0,0.0,Chelsea,0.9,0.4,56.0,53319.0,Kevin De Bruyne,4-2-3-1,Craig Pawson,Match Report,11.0,6.0,16.5,1.0,0.0,0.0,2021,Manchester City,1,1,6,12,5,3.0,1.3333333333333333,13.666666666666666,3.3333333333333335,18.666666666666668,0.3333333333333333,1.0,1.0
569,2022-01-22,17:30,Matchweek 23,Sat,Away,D,1.0,1.0,Southampton,1.9,0.7,74.0,31178.0,Rúben Dias,4-3-3,Simon Hooper,Match Report,20.0,5.0,17.5,0.0,0.0,0.0,2021,Manchester City,0,0,18,17,5,1.3333333333333333,0.3333333333333333,12.333333333333334,3.3333333333333335,18.333333333333332,0.3333333333333333,0.3333333333333333,0.3333333333333333
570,2022-02-09,19:45,Matchweek 24,Wed,Home,W,2.0,0.0,Brentford,1.8,0.6,74.0,51658.0,Rúben Dias,4-3-3,Darren England,Match Report,14.0,6.0,19.8,0.0,1.0,1.0,2021,Manchester City,1,1,3,19,2,1.3333333333333333,0.6666666666666666,15.0,4.0,17.566666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
571,2022-02-12,17:30,Matchweek 25,Sat,Away,W,4.0,0.0,Norwich City,4.9,0.5,71.0,27010.0,Fernandinho,4-3-3,Andre Marriner,Match Report,21.0,8.0,11.8,0.0,0.0,1.0,2021,Manchester City,1,0,16,17,5,1.3333333333333333,0.3333333333333333,15.0,5.666666666666667,17.933333333333334,0.3333333333333333,0.3333333333333333,0.3333333333333333
572,2022-02-19,17:30,Matchweek 26,Sat,Home,L,2.0,3.0,Tottenham,2.6,1.1,71.0,53201.0,İlkay Gündoğan,4-3-3,Anthony Taylor,Match Report,20.0,3.0,16.2,0.0,1.0,1.0,2021,Manchester City,0,1,19,17,5,2.3333333333333335,0.3333333333333333,18.333333333333332,6.333333333333333,16.366666666666667,0.0,0.3333333333333333,0.6666666666666666
573,2022-02-26,17:30,Matchweek 27,Sat,Away,W,1.0,0.0,Everton,1.9,0.5,67.0,39105.0,İlkay Gündoğan,4-3-3,Paul Tierney,Match Report,13.0,8.0,16.3,0.0,0.0,0.0,2021,Manchester City,1,0,8,17,5,2.6666666666666665,1.0,18.333333333333332,5.666666666666667,15.933333333333332,0.0,0.6666666666666666,1.0
574,2022-03-06,16:30,Matchweek 28,Sun,Home,W,4.0,1.0,Manchester Utd,3.1,0.5,69.0,53165.0,Kevin De Bruyne,4-3-3,Michael Oliver,Match Report,24.0,10.0,15.2,1.0,0.0,0.0,2021,Manchester City,1,1,14,16,6,2.3333333333333335,1.0,18.0,6.333333333333333,14.766666666666666,0.0,0.3333333333333333,0.6666666666666666
575,2022-03-14,20:00,Matchweek 29,Mon,Away,D,0.0,0.0,Crystal Palace,2.9,0.8,73.0,25309.0,Kevin De Bruyne,4-3-3,Martin Atkinson,Match Report,19.0,4.0,17.2,0.0,0.0,0.0,2021,Manchester City,0,0,7,20,0,2.3333333333333335,1.3333333333333333,19.0,7.0,15.9,0.3333333333333333,0.3333333333333333,0.3333333333333333
576,2022-04-02,15:00,Matchweek 31,Sat,Away,W,2.0,0.0,Burnley,2.0,0.1,76.0,21249.0,İlkay Gündoğan,4-3-3,Craig Pawson,Match Report,18.0,6.0,16.5,0.0,0.0,0.0,2021,Manchester City,1,0,5,15,5,1.6666666666666667,0.3333333333333333,18.666666666666668,7.333333333333333,16.233333333333334,0.3333333333333333,0.0,0.0
577,2022-04-10,16:30,Matchweek 32,Sun,Home,D,2.0,2.0,Liverpool,1.6,1.2,55.0,53197.0,Kevin De Bruyne,4-2-3-1,Anthony Taylor,Match Report,11.0,4.0,17.8,1.0,0.0,0.0,2021,Manchester City,0,1,12,16,6,2.0,0.3333333333333333,20.333333333333332,6.666666666666667,16.3,0.3333333333333333,0.0,0.0
578,2022-04-20,20:00,Matchweek 30,Wed,Home,W,3.0,0.0,Brighton,1.6,0.2,65.0,52226.0,İlkay Gündoğan,4-3-3,Mike Dean,Match Report,17.0,5.0,20.0,0.0,0.0,0.0,2021,Manchester City,1,1,4,20,2,1.3333333333333333,0.6666666666666666,16.0,4.666666666666667,17.166666666666668,0.3333333333333333,0.0,0.0
579,2022-04-23,15:00,Matchweek 34,Sat,Home,W,5.0,1.0,Watford,3.9,0.4,73.0,53013.0,Fernandinho,4-2-3-1,Kevin Friend,Match Report,20.0,7.0,14.6,0.0,1.0,1.0,2021,Manchester City,1,1,20,15,5,2.3333333333333335,0.6666666666666666,15.333333333333334,5.0,18.099999999999998,0.3333333333333333,0.0,0.0
580,2022-04-30,17:30,Matchweek 35,Sat,Away,W,4.0,0.0,Leeds United,2.5,1.3,58.0,35771.0,İlkay Gündoğan,4-2-3-1,Paul Tierney,Match Report,19.0,6.0,16.2,0.0,0.0,0.0,2021,Manchester City,1,0,10,17,5,3.3333333333333335,1.0,16.0,5.333333333333333,17.466666666666665,0.3333333333333333,0.3333333333333333,0.3333333333333333
581,2022-05-08,16:30,Matchweek 36,Sun,Home,W,5.0,0.0,Newcastle Utd,3.3,0.8,71.0,53336.0,İlkay Gündoğan,4-2-3-1,Stuart Attwell,Match Report,21.0,9.0,16.0,1.0,0.0,0.0,2021,Manchester City,1,1,15,16,6,4.0,0.3333333333333333,18.666666666666668,6.0,16.933333333333334,0.0,0.3333333333333333,0.3333333333333333
582,2022-05-11,20:15,Matchweek 33,Wed,Away,W,5.0,1.0,Wolves,2.8,0.5,66.0,32000.0,Fernandinho,4-2-3-1,Martin Atkinson,Match Report,15.0,5.0,14.7,0.0,0.0,0.0,2021,Manchester City,1,0,22,20,2,4.666666666666667,0.3333333333333333,20.0,7.333333333333333,15.6,0.3333333333333333,0.3333333333333333,0.3333333333333333
583,2022-05-15,14:00,Matchweek 37,Sun,Away,D,2.0,2.0,West Ham,2.9,1.8,78.0,59972.0,Fernandinho,4-3-3,Anthony Taylor,Match Report,30.0,7.0,18.6,2.0,0.0,1.0,2021,Manchester City,0,0,21,14,6,4.666666666666667,0.3333333333333333,18.333333333333332,6.666666666666667,15.633333333333331,0.3333333333333333,0.0,0.0
584,2022-05-22,16:00,Matchweek 38,Sun,Home,W,3.0,2.0,Aston Villa,3.7,0.3,71.0,53395.0,Fernandinho,4-3-3,Michael Oliver,Match Report,24.0,5.0,14.2,1.0,0.0,0.0,2021,Manchester City,1,1,1,16,6,4.0,1.0,22.0,7.0,16.433333333333334,1.0,0.0,0.3333333333333333
585,2022-08-07,16:30,Matchweek 1,Sun,Away,W,2.0,0.0,West Ham,2.2,0.5,75.0,62443.0,İlkay Gündoğan,4-3-3,Michael Oliver,Match Report,13.0,1.0,18.7,1.0,1.0,1.0,2022,Manchester City,1,0,21,16,6,3.3333333333333335,1.6666666666666667,23.0,5.666666666666667,15.833333333333334,1.0,0.0,0.3333333333333333
586,2022-08-13,15:00,Matchweek 2,Sat,Home,W,4.0,0.0,Bournemouth,1.7,0.1,67.0,53453.0,İlkay Gündoğan,4-2-3-1,David Coote,Match Report,19.0,7.0,17.5,0.0,0.0,0.0,2022,Manchester City,1,1,2,15,5,2.3333333333333335,1.3333333333333333,22.333333333333332,4.333333333333333,17.166666666666668,1.3333333333333333,0.3333333333333333,0.6666666666666666
587,2022-08-21,16:30,Matchweek 3,Sun,Away,D,3.0,3.0,Newcastle Utd,2.1,1.8,69.0,52258.0,İlkay Gündoğan,4-3-3,Jarred Gillett,Match Report,21.0,10.0,16.2,1.0,0.0,0.0,2022,Manchester City,0,0,15,16,6,3.0,0.6666666666666666,18.666666666666668,4.333333333333333,16.8,0.6666666666666666,0.3333333333333333,0.3333333333333333
588,2022-08-27,15:00,Matchweek 4,Sat,Home,W,4.0,2.0,Crystal Palace,2.2,0.1,74.0,53112.0,Kevin De Bruyne,4-2-3-1,Darren England,Match Report,18.0,5.0,14.1,0.0,0.0,0.0,2022,Manchester City,1,1,7,15,5,3.0,1.0,17.666666666666668,6.0,17.466666666666665,0.6666666666666666,0.3333333333333333,0.3333333333333333
589,2022-08-31,19:30,Matchweek 5,Wed,Home,W,6.0,0.0,Nott'ham Forest,3.3,0.7,74.0,53409.0,İlkay Gündoğan,4-2-3-1,Paul Tierney,Match Report,17.0,9.0,14.8,0.0,0.0,0.0,2022,Manchester City,1,1,17,19,2,3.6666666666666665,1.6666666666666667,19.333333333333332,7.333333333333333,15.933333333333335,0.3333333333333333,0.0,0.0
590,2022-09-03,17:30,Matchweek 6,Sat,Away,D,1.0,1.0,Aston Villa,2.1,0.3,71.0,41830.0,İlkay Gündoğan,4-3-3,Simon Hooper,Match Report,13.0,4.0,16.8,1.0,0.0,0.0,2022,Manchester City,0,0,1,17,5,4.333333333333333,1.6666666666666667,18.666666666666668,8.0,15.033333333333333,0.3333333333333333,0.0,0.0
591,2022-09-17,12:30,Matchweek 8,Sat,Away,W,3.0,0.0,Wolves,1.1,0.4,59.0,31578.0,Kevin De Bruyne,4-3-3,Anthony Taylor,Match Report,16.0,7.0,19.4,0.0,0.0,0.0,2022,Manchester City,1,0,22,12,5,3.6666666666666665,1.0,16.0,6.0,15.233333333333334,0.3333333333333333,0.0,0.0
592,2022-10-02,14:00,Matchweek 9,Sun,Home,W,6.0,3.0,Manchester Utd,3.2,1.7,53.0,53475.0,İlkay Gündoğan,4-3-3,Michael Oliver,Match Report,22.0,9.0,14.2,1.0,0.0,0.0,2022,Manchester City,1,1,14,14,6,3.3333333333333335,0.3333333333333333,15.333333333333334,6.666666666666667,17.0,0.3333333333333333,0.0,0.0
593,2022-10-08,15:00,Matchweek 10,Sat,Home,W,4.0,0.0,Southampton,2.4,0.2,65.0,53365.0,Kevin De Bruyne,4-2-3-1,Andy Madley,Match Report,21.0,8.0,13.9,0.0,0.0,0.0,2022,Manchester City,1,1,18,15,5,3.3333333333333335,1.3333333333333333,17.0,6.666666666666667,16.8,0.6666666666666666,0.0,0.0
594,2022-10-16,16:30,Matchweek 11,Sun,Away,L,0.0,1.0,Liverpool,1.0,2.1,63.0,53286.0,İlkay Gündoğan,3-4-3,Anthony Taylor,Match Report,16.0,6.0,18.4,0.0,0.0,0.0,2022,Manchester City,0,0,12,16,6,4.333333333333333,1.0,19.666666666666668,8.0,15.83333333333333,0.3333333333333333,0.0,0.0
595,2022-10-22,15:00,Matchweek 13,Sat,Home,W,3.0,1.0,Brighton,1.6,0.5,48.0,53223.0,Kevin De Bruyne,4-3-3,Craig Pawson,Match Report,9.0,3.0,15.0,0.0,1.0,1.0,2022,Manchester City,1,1,4,15,5,3.3333333333333335,1.3333333333333333,19.666666666666668,7.666666666666667,15.499999999999998,0.3333333333333333,0.0,0.0
596,2022-10-29,12:30,Matchweek 14,Sat,Away,W,1.0,0.0,Leicester City,1.0,0.7,64.0,32223.0,İlkay Gündoğan,4-3-3,Robert Jones,Match Report,15.0,5.0,20.8,1.0,0.0,0.0,2022,Manchester City,1,0,11,12,5,2.3333333333333335,0.6666666666666666,15.333333333333334,5.666666666666667,15.766666666666666,0.0,0.3333333333333333,0.3333333333333333
597,2022-11-05,15:00,Matchweek 15,Sat,Home,W,2.0,1.0,Fulham,2.1,1.0,70.0,52395.0,İlkay Gündoğan,4-3-3,Darren England,Match Report,15.0,4.0,18.1,1.0,1.0,1.0,2022,Manchester City,1,1,9,15,5,1.3333333333333333,0.6666666666666666,13.333333333333334,4.666666666666667,18.066666666666663,0.3333333333333333,0.3333333333333333,0.3333333333333333
598,2022-11-12,12:30,Matchweek 16,Sat,Home,L,1.0,2.0,Brentford,1.6,1.3,74.0,52786.0,İlkay Gündoğan,4-3-3,Peter Bankes,Match Report,29.0,6.0,20.9,0.0,0.0,0.0,2022,Manchester City,0,1,3,12,5,2.0,0.6666666666666666,13.0,4.0,17.966666666666665,0.6666666666666666,0.6666666666666666,0.6666666666666666
599,2021-09-11,15:00,Matchweek 4,Sat,Home,W,4.0,1.0,Newcastle Utd,2.6,0.7,63.0,72732.0,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,21.0,6.0,20.5,0.0,0.0,0.0,2021,Manchester United,1,1,15,15,5,2.3333333333333335,0.6666666666666666,13.666666666666666,4.666666666666667,17.366666666666667,0.6666666666666666,0.0,0.0
600,2021-09-19,14:00,Matchweek 5,Sun,Away,W,2.0,1.0,West Ham,2.0,1.7,60.0,60000.0,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,17.0,10.0,17.1,0.0,0.0,0.0,2021,Manchester United,1,0,21,14,6,2.0,0.6666666666666666,15.333333333333334,4.0,18.133333333333336,0.6666666666666666,0.0,0.0
601,2021-09-25,12:30,Matchweek 6,Sat,Home,L,0.0,1.0,Aston Villa,2.5,1.2,59.0,72922.0,Harry Maguire,4-2-3-1,Mike Dean,Match Report,27.0,4.0,19.7,2.0,0.0,1.0,2021,Manchester United,0,1,1,12,5,2.3333333333333335,0.6666666666666666,16.0,6.333333333333333,18.8,0.3333333333333333,0.0,0.0
602,2021-10-02,12:30,Matchweek 7,Sat,Home,D,1.0,1.0,Everton,1.1,1.4,72.0,73128.0,Bruno Fernandes,4-2-3-1,Michael Oliver,Match Report,13.0,6.0,15.1,0.0,0.0,0.0,2021,Manchester United,0,1,8,12,5,2.0,1.0,21.666666666666668,6.666666666666667,19.099999999999998,0.6666666666666666,0.0,0.3333333333333333
603,2021-10-16,15:00,Matchweek 8,Sat,Away,L,2.0,4.0,Leicester City,1.5,3.1,51.0,32219.0,Harry Maguire,4-2-3-1,Craig Pawson,Match Report,18.0,6.0,21.0,0.0,0.0,0.0,2021,Manchester United,0,0,11,15,5,1.0,1.0,19.0,6.666666666666667,17.3,0.6666666666666666,0.0,0.3333333333333333
604,2021-10-24,16:30,Matchweek 9,Sun,Home,L,0.0,5.0,Liverpool,1.7,3.2,38.0,73088.0,Harry Maguire,4-2-3-1,Anthony Taylor,Match Report,12.0,3.0,15.5,0.0,0.0,0.0,2021,Manchester United,0,1,12,16,6,1.0,2.0,19.333333333333332,5.333333333333333,18.599999999999998,0.6666666666666666,0.0,0.3333333333333333
605,2021-10-30,17:30,Matchweek 10,Sat,Away,W,3.0,0.0,Tottenham,1.1,0.9,42.0,60356.0,Harry Maguire,3-5-2,Stuart Attwell,Match Report,10.0,4.0,17.9,0.0,0.0,0.0,2021,Manchester United,1,0,19,17,5,1.0,3.3333333333333335,14.333333333333334,5.0,17.2,0.0,0.0,0.0
606,2021-11-06,12:30,Matchweek 11,Sat,Home,L,0.0,2.0,Manchester City,0.8,2.3,33.0,73086.0,Harry Maguire,3-5-2,Michael Oliver,Match Report,5.0,1.0,17.3,0.0,0.0,0.0,2021,Manchester United,0,1,13,12,5,1.6666666666666667,3.0,13.333333333333334,4.333333333333333,18.133333333333333,0.0,0.0,0.0
607,2021-11-20,15:00,Matchweek 12,Sat,Away,L,1.0,4.0,Watford,1.7,3.2,61.0,21087.0,Harry Maguire,4-2-3-1,Jonathan Moss,Match Report,9.0,3.0,14.9,0.0,0.0,0.0,2021,Manchester United,0,0,20,15,5,1.0,2.3333333333333335,9.0,2.6666666666666665,16.900000000000002,0.0,0.0,0.0
608,2021-11-28,16:30,Matchweek 13,Sun,Away,D,1.0,1.0,Chelsea,0.7,3.1,35.0,40041.0,Bruno Fernandes,4-3-1-2,Anthony Taylor,Match Report,3.0,2.0,20.7,0.0,0.0,0.0,2021,Manchester United,0,0,6,16,6,1.3333333333333333,2.0,8.0,2.6666666666666665,16.7,0.0,0.0,0.0
609,2021-12-02,20:15,Matchweek 14,Thu,Home,W,3.0,2.0,Arsenal,1.9,1.7,44.0,73123.0,Harry Maguire,4-2-3-1,Martin Atkinson,Match Report,13.0,9.0,19.7,0.0,1.0,1.0,2021,Manchester United,1,1,0,20,3,0.6666666666666666,2.3333333333333335,5.666666666666667,2.0,17.633333333333333,0.0,0.0,0.0
